component,strategy,run,seed,order,component_id,score,score_metric
link,random,1,20460906,159,1826,,random
link,random,1,20460906,160,330,,random
link,random,1,20460906,161,2458,,random
link,random,1,20460906,162,1760,,random
link,random,1,20460906,163,49,,random
link,random,1,20460906,164,138,,random
link,random,1,20460906,165,1484,,random
link,random,1,20460906,166,2554,,random
link,random,1,20460906,167,88,,random
link,random,1,20460906,168,2246,,random
link,random,1,20460906,169,1545,,random
link,random,1,20460906,170,2322,,random
link,random,1,20460906,171,1352,,random
link,random,1,20460906,172,2412,,random
link,random,1,20460906,173,1530,,random
link,random,1,20460906,174,1294,,random
link,random,1,20460906,175,312,,random
link,random,1,20460906,176,2766,,random
link,random,1,20460906,177,965,,random
link,random,1,20460906,178,91,,random
link,random,1,20460906,179,2424,,random
link,random,1,20460906,180,1508,,random
link,random,1,20460906,181,667,,random
link,random,1,20460906,182,1969,,random
link,random,1,20460906,183,1680,,random
link,random,1,20460906,184,2679,,random
link,random,1,20460906,185,1520,,random
link,random,1,20460906,186,1130,,random
link,random,1,20460906,187,1640,,random
link,random,1,20460906,188,1728,,random
link,random,1,20460906,189,955,,random
link,random,1,20460906,190,40,,random
link,random,1,20460906,191,2069,,random
link,random,1,20460906,192,829,,random
link,random,1,20460906,193,1411,,random
link,random,1,20460906,194,2323,,random
link,random,1,20460906,195,1215,,random
link,random,1,20460906,196,504,,random
link,random,1,20460906,197,25,,random
link,random,1,20460906,198,2379,,random
link,random,1,20460906,199,2543,,random
link,random,1,20460906,200,1816,,random
link,random,1,20460906,201,1824,,random
link,random,1,20460906,202,556,,random
link,random,1,20460906,203,2026,,random
link,random,1,20460906,204,2415,,random
link,random,1,20460906,205,749,,random
link,random,1,20460906,206,2712,,random
link,random,1,20460906,207,438,,random
link,random,1,20460906,208,2227,,random
link,random,1,20460906,209,245,,random
link,random,1,20460906,210,252,,random
link,random,1,20460906,211,2650,,random
link,random,1,20460906,212,1942,,random
link,random,1,20460906,213,1179,,random
link,random,1,20460906,214,2005,,random
link,random,1,20460906,215,353,,random
link,random,1,20460906,216,2805,,random
link,random,1,20460906,217,89,,random
link,random,1,20460906,218,1033,,random
link,random,1,20460906,219,2628,,random
link,random,1,20460906,220,2202,,random
link,random,1,20460906,221,1868,,random
link,random,1,20460906,222,134,,random
link,random,1,20460906,223,1607,,random
link,random,1,20460906,224,450,,random
link,random,1,20460906,225,859,,random
link,random,1,20460906,226,529,,random
link,random,1,20460906,227,890,,random
link,random,1,20460906,228,1146,,random
link,random,1,20460906,229,652,,random
link,random,1,20460906,230,934,,random
link,random,1,20460906,231,2447,,random
link,random,1,20460906,232,1726,,random
link,random,1,20460906,233,206,,random
link,random,1,20460906,234,547,,random
link,random,1,20460906,235,80,,random
link,random,1,20460906,236,1060,,random
link,random,1,20460906,237,287,,random
link,random,1,20460906,238,1238,,random
link,random,1,20460906,239,588,,random
link,random,1,20460906,240,1450,,random
link,random,1,20460906,241,2758,,random
link,random,1,20460906,242,232,,random
link,random,1,20460906,243,1631,,random
link,random,1,20460906,244,2157,,random
link,random,1,20460906,245,1850,,random
link,random,1,20460906,246,1736,,random
link,random,1,20460906,247,316,,random
link,random,1,20460906,248,1855,,random
link,random,1,20460906,249,449,,random
link,random,1,20460906,250,2120,,random
link,random,1,20460906,251,2655,,random
link,random,1,20460906,252,1056,,random
link,random,1,20460906,253,393,,random
link,random,1,20460906,254,1424,,random
link,random,1,20460906,255,1734,,random
link,random,1,20460906,256,217,,random
link,random,1,20460906,257,1716,,random
link,random,1,20460906,258,1288,,random
link,random,1,20460906,259,1615,,random
link,random,1,20460906,260,8,,random
link,random,1,20460906,261,1755,,random
link,random,1,20460906,262,602,,random
link,random,1,20460906,263,1245,,random
link,random,1,20460906,264,363,,random
link,random,1,20460906,265,549,,random
link,random,1,20460906,266,2148,,random
link,random,1,20460906,267,2051,,random
link,random,1,20460906,268,1458,,random
link,random,1,20460906,269,2102,,random
link,random,1,20460906,270,831,,random
link,random,1,20460906,271,1283,,random
link,random,1,20460906,272,508,,random
link,random,1,20460906,273,2752,,random
link,random,1,20460906,274,2061,,random
link,random,1,20460906,275,2775,,random
link,random,1,20460906,276,1385,,random
link,random,1,20460906,277,665,,random
link,random,1,20460906,278,2574,,random
link,random,1,20460906,279,2170,,random
link,random,1,20460906,280,2557,,random
link,random,1,20460906,281,1241,,random
link,random,1,20460906,282,780,,random
link,random,1,20460906,283,190,,random
link,random,1,20460906,284,1371,,random
link,random,1,20460906,285,1633,,random
link,random,1,20460906,286,1535,,random
link,random,1,20460906,287,753,,random
link,random,1,20460906,288,774,,random
link,random,1,20460906,289,2800,,random
link,random,1,20460906,290,1177,,random
link,random,1,20460906,291,92,,random
link,random,1,20460906,292,1302,,random
link,random,1,20460906,293,1658,,random
link,random,1,20460906,294,2281,,random
link,random,1,20460906,295,146,,random
link,random,1,20460906,296,1643,,random
link,random,1,20460906,297,2841,,random
link,random,1,20460906,298,377,,random
link,random,1,20460906,299,285,,random
link,random,1,20460906,300,2654,,random
link,random,1,20460906,301,1997,,random
link,random,1,20460906,302,2548,,random
link,random,1,20460906,303,2704,,random
link,random,1,20460906,304,2182,,random
link,random,1,20460906,305,1976,,random
link,random,1,20460906,306,1871,,random
link,random,1,20460906,307,973,,random
link,random,1,20460906,308,579,,random
link,random,1,20460906,309,514,,random
link,random,1,20460906,310,609,,random
link,random,1,20460906,311,2582,,random
link,random,1,20460906,312,1594,,random
link,random,1,20460906,313,1315,,random
link,random,1,20460906,314,627,,random
link,random,1,20460906,315,719,,random
link,random,1,20460906,316,1853,,random
link,random,1,20460906,317,2450,,random
link,random,1,20460906,318,1129,,random
link,random,1,20460906,319,2750,,random
link,random,1,20460906,320,2571,,random
link,random,1,20460906,321,72,,random
link,random,1,20460906,322,2737,,random
link,random,1,20460906,323,2265,,random
link,random,1,20460906,324,368,,random
link,random,1,20460906,325,1809,,random
link,random,1,20460906,326,1968,,random
link,random,1,20460906,327,1103,,random
link,random,1,20460906,328,1015,,random
link,random,1,20460906,329,2082,,random
link,random,1,20460906,330,660,,random
link,random,1,20460906,331,3,,random
link,random,1,20460906,332,2276,,random
link,random,1,20460906,333,2563,,random
link,random,1,20460906,334,1901,,random
link,random,1,20460906,335,2075,,random
link,random,1,20460906,336,318,,random
link,random,1,20460906,337,2662,,random
link,random,1,20460906,338,229,,random
link,random,1,20460906,339,216,,random
link,random,1,20460906,340,413,,random
link,random,1,20460906,341,2173,,random
link,random,1,20460906,342,590,,random
link,random,1,20460906,343,659,,random
link,random,1,20460906,344,2342,,random
link,random,1,20460906,345,1416,,random
link,random,1,20460906,346,1234,,random
link,random,1,20460906,347,795,,random
link,random,1,20460906,348,2268,,random
link,random,1,20460906,349,2493,,random
link,random,1,20460906,350,499,,random
link,random,1,20460906,351,260,,random
link,random,1,20460906,352,2094,,random
link,random,1,20460906,353,2299,,random
link,random,1,20460906,354,262,,random
link,random,1,20460906,355,2781,,random
link,random,1,20460906,356,576,,random
link,random,1,20460906,357,1332,,random
link,random,1,20460906,358,811,,random
link,random,1,20460906,359,913,,random
link,random,1,20460906,360,2814,,random
link,random,1,20460906,361,893,,random
link,random,1,20460906,362,2080,,random
link,random,1,20460906,363,78,,random
link,random,1,20460906,364,1092,,random
link,random,1,20460906,365,2057,,random
link,random,1,20460906,366,2519,,random
link,random,1,20460906,367,2801,,random
link,random,1,20460906,368,835,,random
link,random,1,20460906,369,382,,random
link,random,1,20460906,370,1766,,random
link,random,1,20460906,371,872,,random
link,random,1,20460906,372,271,,random
link,random,1,20460906,373,2324,,random
link,random,1,20460906,374,808,,random
link,random,1,20460906,375,7,,random
link,random,1,20460906,376,350,,random
link,random,1,20460906,377,1708,,random
link,random,1,20460906,378,2180,,random
link,random,1,20460906,379,940,,random
link,random,1,20460906,380,2767,,random
link,random,1,20460906,381,1964,,random
link,random,1,20460906,382,1944,,random
link,random,1,20460906,383,843,,random
link,random,1,20460906,384,1910,,random
link,random,1,20460906,385,650,,random
link,random,1,20460906,386,1124,,random
link,random,1,20460906,387,2616,,random
link,random,1,20460906,388,1585,,random
link,random,1,20460906,389,1992,,random
link,random,1,20460906,390,1319,,random
link,random,1,20460906,391,1898,,random
link,random,1,20460906,392,1402,,random
link,random,1,20460906,393,414,,random
link,random,1,20460906,394,2788,,random
link,random,1,20460906,395,2643,,random
link,random,1,20460906,396,2099,,random
link,random,1,20460906,397,1219,,random
link,random,1,20460906,398,2431,,random
link,random,1,20460906,399,1820,,random
link,random,1,20460906,400,1350,,random
link,random,1,20460906,401,1525,,random
link,random,1,20460906,402,1812,,random
link,random,1,20460906,403,639,,random
link,random,1,20460906,404,2297,,random
link,random,1,20460906,405,120,,random
link,random,1,20460906,406,2499,,random
link,random,1,20460906,407,951,,random
link,random,1,20460906,408,1958,,random
link,random,1,20460906,409,1983,,random
link,random,1,20460906,410,1228,,random
link,random,1,20460906,411,2234,,random
link,random,1,20460906,412,561,,random
link,random,1,20460906,413,2349,,random
link,random,1,20460906,414,2496,,random
link,random,1,20460906,415,1686,,random
link,random,1,20460906,416,1870,,random
link,random,1,20460906,417,696,,random
link,random,1,20460906,418,2492,,random
link,random,1,20460906,419,1867,,random
link,random,1,20460906,420,2035,,random
link,random,1,20460906,421,968,,random
link,random,1,20460906,422,1401,,random
link,random,1,20460906,423,779,,random
link,random,1,20460906,424,869,,random
link,random,1,20460906,425,1259,,random
link,random,1,20460906,426,2154,,random
link,random,1,20460906,427,244,,random
link,random,1,20460906,428,2291,,random
link,random,1,20460906,429,567,,random
link,random,1,20460906,430,2211,,random
link,random,1,20460906,431,1731,,random
link,random,1,20460906,432,2114,,random
link,random,1,20460906,433,2041,,random
link,random,1,20460906,434,2702,,random
link,random,1,20460906,435,420,,random
link,random,1,20460906,436,1839,,random
link,random,1,20460906,437,2778,,random
link,random,1,20460906,438,766,,random
link,random,1,20460906,439,1085,,random
link,random,1,20460906,440,743,,random
link,random,1,20460906,441,1663,,random
link,random,1,20460906,442,1252,,random
link,random,1,20460906,443,2716,,random
link,random,1,20460906,444,453,,random
link,random,1,20460906,445,1329,,random
link,random,1,20460906,446,2572,,random
link,random,1,20460906,447,1556,,random
link,random,1,20460906,448,2687,,random
link,random,1,20460906,449,21,,random
link,random,1,20460906,450,1722,,random
link,random,1,20460906,451,1055,,random
link,random,1,20460906,452,539,,random
link,random,1,20460906,453,1225,,random
link,random,1,20460906,454,1730,,random
link,random,1,20460906,455,622,,random
link,random,1,20460906,456,454,,random
link,random,1,20460906,457,425,,random
link,random,1,20460906,458,2791,,random
link,random,1,20460906,459,469,,random
link,random,1,20460906,460,1620,,random
link,random,1,20460906,461,46,,random
link,random,1,20460906,462,637,,random
link,random,1,20460906,463,1576,,random
link,random,1,20460906,464,1546,,random
link,random,1,20460906,465,164,,random
link,random,1,20460906,466,322,,random
link,random,1,20460906,467,1236,,random
link,random,1,20460906,468,714,,random
link,random,1,20460906,469,623,,random
link,random,1,20460906,470,850,,random
link,random,1,20460906,471,1831,,random
link,random,1,20460906,472,2329,,random
link,random,1,20460906,473,901,,random
link,random,1,20460906,474,2029,,random
link,random,1,20460906,475,737,,random
link,random,1,20460906,476,653,,random
link,random,1,20460906,477,2272,,random
link,random,1,20460906,478,1249,,random
link,random,1,20460906,479,1982,,random
link,random,1,20460906,480,1369,,random
link,random,1,20460906,481,1863,,random
link,random,1,20460906,482,2457,,random
link,random,1,20460906,483,2511,,random
link,random,1,20460906,484,2203,,random
link,random,1,20460906,485,1960,,random
link,random,1,20460906,486,724,,random
link,random,1,20460906,487,2485,,random
link,random,1,20460906,488,1558,,random
link,random,1,20460906,489,1079,,random
link,random,1,20460906,490,2746,,random
link,random,1,20460906,491,2790,,random
link,random,1,20460906,492,2213,,random
link,random,1,20460906,493,133,,random
link,random,1,20460906,494,2835,,random
link,random,1,20460906,495,575,,random
link,random,1,20460906,496,441,,random
link,random,1,20460906,497,1505,,random
link,random,1,20460906,498,562,,random
link,random,1,20460906,499,55,,random
link,random,1,20460906,500,1537,,random
link,random,1,20460906,501,2719,,random
link,random,1,20460906,502,1445,,random
link,random,1,20460906,503,19,,random
link,random,1,20460906,504,2504,,random
link,random,1,20460906,505,2673,,random
link,random,1,20460906,506,2731,,random
link,random,1,20460906,507,1611,,random
link,random,1,20460906,508,1356,,random
link,random,1,20460906,509,2564,,random
link,random,1,20460906,510,1376,,random
link,random,1,20460906,511,2110,,random
link,random,1,20460906,512,2524,,random
link,random,1,20460906,513,1070,,random
link,random,1,20460906,514,1667,,random
link,random,1,20460906,515,1170,,random
link,random,1,20460906,516,1307,,random
link,random,1,20460906,517,1852,,random
link,random,1,20460906,518,2551,,random
link,random,1,20460906,519,2252,,random
link,random,1,20460906,520,2521,,random
link,random,1,20460906,521,1295,,random
link,random,1,20460906,522,2353,,random
link,random,1,20460906,523,1461,,random
link,random,1,20460906,524,2417,,random
link,random,1,20460906,525,2354,,random
link,random,1,20460906,526,540,,random
link,random,1,20460906,527,2445,,random
link,random,1,20460906,528,1577,,random
link,random,1,20460906,529,2311,,random
link,random,1,20460906,530,490,,random
link,random,1,20460906,531,2761,,random
link,random,1,20460906,532,332,,random
link,random,1,20460906,533,1013,,random
link,random,1,20460906,534,130,,random
link,random,1,20460906,535,2484,,random
link,random,1,20460906,536,1122,,random
link,random,1,20460906,537,2795,,random
link,random,1,20460906,538,2667,,random
link,random,1,20460906,539,1325,,random
link,random,1,20460906,540,1946,,random
link,random,1,20460906,541,654,,random
link,random,1,20460906,542,1229,,random
link,random,1,20460906,543,1016,,random
link,random,1,20460906,544,402,,random
link,random,1,20460906,545,1869,,random
link,random,1,20460906,546,1752,,random
link,random,1,20460906,547,2700,,random
link,random,1,20460906,548,2308,,random
link,random,1,20460906,549,1349,,random
link,random,1,20460906,550,2648,,random
link,random,1,20460906,551,1967,,random
link,random,1,20460906,552,2507,,random
link,random,1,20460906,553,1498,,random
link,random,1,20460906,554,2083,,random
link,random,1,20460906,555,1904,,random
link,random,1,20460906,556,131,,random
link,random,1,20460906,557,1195,,random
link,random,1,20460906,558,959,,random
link,random,1,20460906,559,412,,random
link,random,1,20460906,560,2413,,random
link,random,1,20460906,561,256,,random
link,random,1,20460906,562,1361,,random
link,random,1,20460906,563,1648,,random
link,random,1,20460906,564,1859,,random
link,random,1,20460906,565,568,,random
link,random,1,20460906,566,1354,,random
link,random,1,20460906,567,384,,random
link,random,1,20460906,568,1277,,random
link,random,1,20460906,569,1018,,random
link,random,1,20460906,570,2449,,random
link,random,1,20460906,571,2606,,random
link,random,1,20460906,572,1772,,random
link,random,1,20460906,573,2723,,random
link,random,1,20460906,574,1077,,random
link,random,1,20460906,575,1984,,random
link,random,1,20460906,576,1351,,random
link,random,1,20460906,577,2286,,random
link,random,1,20460906,578,2108,,random
link,random,1,20460906,579,1710,,random
link,random,1,20460906,580,1821,,random
link,random,1,20460906,581,1836,,random
link,random,1,20460906,582,2168,,random
link,random,1,20460906,583,2282,,random
link,random,1,20460906,584,1747,,random
link,random,1,20460906,585,2536,,random
link,random,1,20460906,586,1782,,random
link,random,1,20460906,587,1825,,random
link,random,1,20460906,588,170,,random
link,random,1,20460906,589,2304,,random
link,random,1,20460906,590,482,,random
link,random,1,20460906,591,1269,,random
link,random,1,20460906,592,1595,,random
link,random,1,20460906,593,48,,random
link,random,1,20460906,594,2586,,random
link,random,1,20460906,595,929,,random
link,random,1,20460906,596,2087,,random
link,random,1,20460906,597,1497,,random
link,random,1,20460906,598,349,,random
link,random,1,20460906,599,1153,,random
link,random,1,20460906,600,1185,,random
link,random,1,20460906,601,1037,,random
link,random,1,20460906,602,387,,random
link,random,1,20460906,603,1113,,random
link,random,1,20460906,604,1547,,random
link,random,1,20460906,605,1098,,random
link,random,1,20460906,606,2659,,random
link,random,1,20460906,607,1438,,random
link,random,1,20460906,608,1227,,random
link,random,1,20460906,609,1328,,random
link,random,1,20460906,610,1005,,random
link,random,1,20460906,611,858,,random
link,random,1,20460906,612,5,,random
link,random,1,20460906,613,394,,random
link,random,1,20460906,614,484,,random
link,random,1,20460906,615,1906,,random
link,random,1,20460906,616,598,,random
link,random,1,20460906,617,2724,,random
link,random,1,20460906,618,1699,,random
link,random,1,20460906,619,1045,,random
link,random,1,20460906,620,2452,,random
link,random,1,20460906,621,462,,random
link,random,1,20460906,622,1572,,random
link,random,1,20460906,623,2261,,random
link,random,1,20460906,624,937,,random
link,random,1,20460906,625,1666,,random
link,random,1,20460906,626,701,,random
link,random,1,20460906,627,2472,,random
link,random,1,20460906,628,2042,,random
link,random,1,20460906,629,1357,,random
link,random,1,20460906,630,635,,random
link,random,1,20460906,631,2828,,random
link,random,1,20460906,632,1058,,random
link,random,1,20460906,633,573,,random
link,random,1,20460906,634,1275,,random
link,random,1,20460906,635,1331,,random
link,random,1,20460906,636,548,,random
link,random,1,20460906,637,81,,random
link,random,1,20460906,638,1501,,random
link,random,1,20460906,639,180,,random
link,random,1,20460906,640,1472,,random
link,random,1,20460906,641,2429,,random
link,random,1,20460906,642,800,,random
link,random,1,20460906,643,2408,,random
link,random,1,20460906,644,624,,random
link,random,1,20460906,645,1442,,random
link,random,1,20460906,646,136,,random
link,random,1,20460906,647,1902,,random
link,random,1,20460906,648,1262,,random
link,random,1,20460906,649,1106,,random
link,random,1,20460906,650,888,,random
link,random,1,20460906,651,1338,,random
link,random,1,20460906,652,483,,random
link,random,1,20460906,653,1646,,random
link,random,1,20460906,654,234,,random
link,random,1,20460906,655,1347,,random
link,random,1,20460906,656,257,,random
link,random,1,20460906,657,1885,,random
link,random,1,20460906,658,144,,random
link,random,1,20460906,659,344,,random
link,random,1,20460906,660,0,,random
